Player,Nation,Pos,Age,Squad,Comp,Born,Player Value,cost,league_new_club,new_club,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
Sergio Ramos,ESP,DF,36,Paris S-G,Ligue 1,1986,€25k,free transfer,Spain,Icodense,20,18,1534,17.0,0,0.59,0.24,40.0,0.0,0.0,11.7,0.0,0.0,0.0,82.6,87.2,94.7,1542.3,488.2,31.4,32.8,95.5,39.6,40.8,97.1,9.18,10.4,88.6,0.06,0.12,7.12,0.29,0.12,6.24,87.2,83.8,3.29,1.88,0.0,1.71,0.65,1.41,0.0,0.0,0.0,0.0,82.6,0.06,0.53,0.82,0.65,0.0,0.0,0.12,0.06,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,1.41,1.0,0.65,0.65,0.12,1.06,1.76,60.0,0.71,1.06,0.47,0.59,1.18,2.59,2.24,0.12,94.6,9.41,34.9,53.0,7.12,0.94,94.6,0.71,0.29,41.7,0.29,41.7,78.8,381.2,181.9,0.53,0.82,0.18,0.18,0.29,74.5,0.41,0.18,0.06,0.0,1.18,0.94,0.18,0.65,1.0,0.06,0.0,0.0,6.53,1.53,1.24,55.3
Aaron Ramsey,WAL,MF,32,Nice,Ligue 1,1990,€5.00m,€16.45m,Premier League,Burnley FC,18,11,1017,11.3,1,1.5,0.53,35.3,0.06,0.17,14.1,0.09,0.0,0.0,47.4,56.0,84.7,801.3,194.5,21.9,23.7,92.5,18.3,21.3,85.9,4.78,7.7,62.1,0.09,1.5,3.63,0.97,0.09,5.58,56.0,51.4,4.51,2.12,0.35,0.71,2.48,0.44,1.95,0.71,0.8,0.0,47.4,0.09,0.53,3.19,1.86,0.88,0.0,0.35,0.09,0.0,0.27,0.09,0.09,0.0,0.0,0.09,0.0,3.19,1.68,1.24,1.33,0.62,0.97,2.04,47.8,1.06,1.5,0.27,1.24,1.06,4.25,1.15,0.0,67.8,2.65,13.0,38.1,17.5,2.57,67.8,1.77,1.06,60.0,0.35,20.0,48.8,241.5,92.1,0.97,1.33,0.35,1.15,1.95,45.2,3.89,0.09,0.0,0.0,1.15,1.33,0.27,2.48,1.68,0.09,0.0,0.0,7.17,0.35,0.71,33.3
Aaron Ramsey,WAL,MF,32,Nice,Ligue 1,1990,€2.50m,free transfer,Championship,Cardiff City,18,11,1017,11.3,1,1.5,0.53,35.3,0.06,0.17,14.1,0.09,0.0,0.0,47.4,56.0,84.7,801.3,194.5,21.9,23.7,92.5,18.3,21.3,85.9,4.78,7.7,62.1,0.09,1.5,3.63,0.97,0.09,5.58,56.0,51.4,4.51,2.12,0.35,0.71,2.48,0.44,1.95,0.71,0.8,0.0,47.4,0.09,0.53,3.19,1.86,0.88,0.0,0.35,0.09,0.0,0.27,0.09,0.09,0.0,0.0,0.09,0.0,3.19,1.68,1.24,1.33,0.62,0.97,2.04,47.8,1.06,1.5,0.27,1.24,1.06,4.25,1.15,0.0,67.8,2.65,13.0,38.1,17.5,2.57,67.8,1.77,1.06,60.0,0.35,20.0,48.8,241.5,92.1,0.97,1.33,0.35,1.15,1.95,45.2,3.89,0.09,0.0,0.0,1.15,1.33,0.27,2.48,1.68,0.09,0.0,0.0,7.17,0.35,0.71,33.3
Filippo Ranocchia,ITA,MF,21,Monza,Serie A,2001,€1.80m,Loan fee:€500k,Serie A,FC Empoli,11,5,477,5.3,1,2.45,0.94,38.5,0.08,0.2,26.9,0.75,0.0,0.0,31.5,40.0,78.8,614.7,185.5,13.4,15.1,88.8,12.8,15.7,81.9,4.91,7.55,65.0,0.0,1.13,3.58,0.94,0.19,4.15,40.0,37.7,2.26,1.13,0.57,1.51,2.45,0.38,0.75,0.0,0.75,0.0,31.5,0.0,0.75,2.45,0.94,0.75,0.19,0.38,0.19,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,1.89,1.13,0.94,0.57,0.38,0.75,1.89,40.0,1.13,0.94,0.19,0.75,0.75,2.64,0.94,0.0,51.3,2.26,11.9,26.4,14.0,0.38,51.3,2.45,1.32,53.8,0.57,23.1,33.2,210.0,98.7,1.51,2.26,0.0,1.51,1.51,37.0,1.89,0.19,0.0,0.0,0.94,1.89,0.0,2.45,1.13,0.0,0.0,0.0,5.28,0.19,1.13,14.3
Giacomo Raspadori,ITA,FWMF,22,Napoli,Serie A,2000,€35.00m,€26.00m,Serie A,SSC Napoli,14,7,572,6.4,1,3.91,1.88,48.0,0.04,0.08,17.1,0.47,0.0,0.0,35.0,45.9,76.2,543.3,86.4,18.0,21.6,83.3,11.9,14.1,84.4,2.5,5.47,45.7,0.0,1.25,1.25,0.78,0.0,2.66,45.9,42.7,3.28,1.09,0.0,0.94,2.03,0.16,1.25,0.63,0.16,0.0,35.0,0.0,1.56,3.59,2.5,0.31,0.0,0.63,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.09,0.0,0.78,0.47,0.31,0.94,33.3,0.63,0.94,0.0,0.94,0.31,1.56,0.31,0.0,58.9,0.31,5.0,26.3,27.8,5.63,58.9,2.03,0.47,23.1,1.25,61.5,37.0,147.5,49.8,1.25,0.94,0.63,3.28,1.41,45.8,8.13,0.16,0.0,0.0,0.78,0.78,0.16,2.03,1.09,0.0,0.0,0.0,3.13,0.16,0.94,14.3
Rafael Ratão,BRA,FW,27,Toulouse,Ligue 1,1995,€2.50m,€2.50m,Série A,Esporte Clube Bahia,17,16,1147,12.7,4,1.34,0.71,52.9,0.24,0.44,12.2,0.0,0.0,0.0,27.7,38.5,72.0,393.1,106.5,16.2,20.8,78.0,8.03,11.4,70.3,1.65,2.91,56.8,0.16,1.34,2.2,1.65,0.47,4.25,38.5,37.4,0.87,0.08,0.24,0.16,2.36,0.71,0.0,0.0,0.0,0.0,27.7,0.24,0.71,2.83,2.28,0.0,0.08,0.31,0.08,0.08,0.16,0.16,0.0,0.0,0.0,0.0,0.0,2.68,2.13,1.1,1.18,0.39,1.34,2.6,51.5,1.26,2.05,0.0,2.05,1.18,3.86,0.24,0.0,53.3,0.55,6.93,24.4,23.0,3.15,53.3,4.49,1.57,35.1,2.2,49.1,40.9,262.8,104.2,3.07,1.73,0.47,2.52,1.57,37.6,11.0,0.08,0.0,0.0,1.5,1.89,0.08,2.36,2.13,0.0,0.0,0.0,5.75,0.63,0.87,42.1
David Raya,ESP,GK,27,Brentford,Premier League,1995,€30.00m,Loan fee:€3.34m,Premier League,Arsenal FC,22,22,1980,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,42.6,63.2,921.0,727.8,3.73,3.91,95.3,10.4,10.6,97.4,12.8,27.9,45.8,0.0,0.09,1.95,0.14,0.0,0.36,42.6,30.0,12.5,4.73,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.09,0.05,0.32,0.18,0.14,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.05,0.0,0.05,0.0,0.0,0.27,0.05,45.0,32.6,42.3,2.82,0.0,0.0,45.0,0.05,0.05,100.0,0.0,0.0,27.3,168.9,111.4,0.0,0.0,0.0,0.0,0.0,19.7,0.0,0.05,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.5,0.05,91.7
Karim Rekik,NED,DF,28,Sevilla,La Liga,1994,€4.00m,€2.00m,UAE Pro League,Al-Jazira (Abu Dhabi),10,9,664,7.4,1,0.68,0.14,20.0,0.2,1.0,10.8,0.0,0.0,0.0,59.9,63.6,94.1,1063.8,349.9,23.8,24.5,97.2,32.0,33.1,96.7,3.38,5.0,67.6,0.14,0.41,4.46,0.27,0.14,5.0,63.6,61.1,2.57,0.81,0.0,0.27,0.14,1.76,0.0,0.0,0.0,0.0,59.9,0.0,0.0,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.14,0.27,0.0,0.0,0.14,0.27,50.0,0.14,0.54,0.14,0.41,0.81,1.08,1.76,0.0,70.0,4.86,27.7,37.3,5.27,1.08,70.0,0.41,0.14,33.3,0.27,66.7,52.0,235.9,132.4,1.35,0.81,0.14,0.54,0.68,55.4,0.68,0.14,0.0,0.0,1.76,0.41,0.0,0.14,0.14,0.0,0.0,0.0,4.59,1.49,0.54,73.3
Declan Rice,ENG,MF,24,West Ham,Premier League,1999,€90.00m,€116.60m,Premier League,Arsenal FC,22,22,1980,22.0,1,1.14,0.18,16.0,0.04,0.25,24.9,0.0,0.0,0.05,52.8,60.2,87.8,968.8,263.8,24.4,27.4,89.2,21.0,22.0,95.5,6.55,8.86,73.8,0.05,1.18,7.05,0.36,0.14,7.09,60.2,58.6,1.5,1.23,0.09,1.86,1.0,0.09,0.18,0.14,0.0,0.0,52.8,0.05,0.73,3.0,2.59,0.09,0.05,0.05,0.09,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,2.32,0.95,1.09,1.14,0.09,0.77,1.14,68.0,0.36,1.14,0.45,0.68,1.59,3.91,1.55,0.0,69.2,3.09,17.8,41.0,11.7,0.64,69.1,1.27,0.64,50.0,0.5,39.3,40.1,246.0,136.0,2.5,2.05,0.05,0.73,0.64,46.5,1.05,0.14,0.0,0.0,0.77,0.23,0.05,1.0,0.95,0.0,0.0,0.0,9.41,1.05,0.68,60.5
Marco Richter,GER,MFFW,25,Hertha BSC,Bundesliga,1997,€5.00m,€3.00m,Bundesliga,1.FSV Mainz 05,16,9,860,9.6,3,2.92,0.94,32.1,0.11,0.33,22.6,0.21,0.0,0.0,18.9,30.6,61.6,308.6,100.8,9.17,11.4,80.7,6.46,10.2,63.3,1.98,5.0,39.6,0.21,0.83,1.35,1.15,0.31,2.71,30.6,27.4,3.02,0.73,0.0,0.31,3.75,1.04,1.25,0.21,1.04,0.0,18.9,0.21,2.08,2.71,1.46,0.42,0.31,0.42,0.0,0.1,0.52,0.42,0.0,0.0,0.1,0.0,0.0,2.19,0.94,1.04,0.83,0.31,1.04,2.08,50.0,1.04,1.56,0.0,1.56,0.83,3.02,1.46,0.0,47.9,1.67,8.13,20.7,20.1,2.19,47.9,4.58,1.77,38.6,1.98,43.2,25.8,132.7,53.0,1.88,1.15,0.42,3.02,1.88,26.4,5.1,0.31,0.0,0.0,1.88,1.98,0.31,3.75,0.94,0.0,0.0,0.0,8.23,0.52,1.15,31.3
Diego Rico,ESP,DF,29,Real Sociedad,La Liga,1993,€3.00m,loan transfer,LaLiga,Getafe CF,13,11,1044,11.6,0,0.34,0.09,25.0,0.0,0.0,30.6,0.0,0.0,0.0,41.0,54.6,75.2,689.9,317.6,20.3,23.2,87.4,17.3,22.4,77.3,2.76,6.9,40.0,0.0,0.43,3.02,1.03,0.34,3.1,54.6,41.9,12.3,1.21,0.0,0.34,2.76,11.1,0.0,0.0,0.0,0.0,41.0,0.34,0.69,1.9,1.38,0.17,0.09,0.09,0.0,0.17,0.09,0.09,0.0,0.0,0.0,0.0,0.0,1.72,1.12,0.69,0.6,0.43,0.43,0.95,45.5,0.52,0.6,0.17,0.43,1.64,3.36,3.36,0.0,66.2,3.79,21.2,28.9,16.8,0.52,66.2,1.72,0.86,50.0,0.6,35.0,30.8,152.8,71.8,1.72,1.64,0.0,1.64,0.6,33.8,4.4,0.17,0.0,0.0,1.38,1.81,0.0,2.76,1.12,0.0,0.0,0.0,5.6,1.29,0.52,71.4
Tomás Rincón,VEN,MF,35,Sampdoria,Serie A,1988,€800k,free transfer,Série A,Santos FC,18,16,1324,14.7,0,0.61,0.2,33.3,0.0,0.0,21.8,0.0,0.0,0.0,34.5,42.7,80.9,587.5,168.8,16.8,19.1,87.9,13.5,15.8,85.3,3.33,5.92,56.3,0.14,0.95,5.03,1.02,0.2,4.97,42.7,41.0,1.5,0.95,0.07,0.68,0.75,0.27,0.07,0.0,0.07,0.0,34.5,0.2,0.27,1.7,1.56,0.0,0.0,0.0,0.0,0.14,0.2,0.14,0.0,0.0,0.0,0.0,0.07,2.38,1.16,0.82,1.16,0.41,1.22,1.97,62.1,0.75,1.22,0.0,1.22,1.29,3.67,0.48,0.0,52.1,0.82,8.03,32.7,12.1,0.88,52.1,1.29,0.61,47.4,0.61,47.4,29.6,134.0,60.7,1.09,1.29,0.2,1.09,0.95,34.4,2.11,0.2,0.07,0.0,1.84,1.02,0.0,0.75,1.16,0.0,0.0,0.0,5.71,1.16,0.54,68.0
Marc Roca,ESP,MF,26,Leeds United,Premier League,1996,€10.00m,loan transfer,LaLiga,Real Betis Balompié,20,19,1461,16.2,1,0.93,0.37,40.0,0.07,0.17,21.8,0.06,0.0,0.0,40.9,53.2,76.8,662.7,267.9,21.0,24.4,86.1,15.1,18.7,80.5,3.33,6.98,47.8,0.06,1.05,6.67,0.68,0.0,7.1,53.2,50.3,2.72,1.6,0.0,0.43,2.28,0.19,0.86,0.49,0.31,0.0,40.9,0.19,0.8,1.54,1.17,0.25,0.0,0.0,0.06,0.06,0.12,0.06,0.0,0.0,0.0,0.06,0.0,2.53,1.67,0.86,1.54,0.12,0.68,2.04,33.3,1.36,1.3,0.43,0.86,1.17,3.7,0.93,0.0,64.0,1.91,13.8,37.7,12.9,1.11,64.0,0.99,0.68,68.8,0.31,31.3,35.2,157.3,83.5,0.99,0.86,0.25,0.93,0.74,40.4,0.93,0.25,0.0,0.0,1.23,0.93,0.0,2.28,1.67,0.0,0.0,0.0,6.05,0.8,0.62,56.5
Enzo Roco,CHI,DF,30,Elche,La Liga,1992,€1.50m,free transfer,Saudi Pro League,Al-Tai FC,15,14,1155,12.8,0,0.47,0.08,16.7,0.0,0.0,11.5,0.0,0.0,0.0,33.4,40.2,82.9,655.0,275.4,10.4,12.2,85.3,18.7,20.5,91.2,3.91,6.25,62.5,0.0,0.08,2.19,0.31,0.0,2.34,40.2,38.0,2.03,2.03,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,33.4,0.23,0.39,0.7,0.55,0.0,0.08,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.7,1.02,0.31,0.0,0.7,1.09,64.3,0.39,0.78,0.63,0.16,0.78,2.11,2.81,0.08,48.4,5.47,26.1,21.1,1.64,0.55,48.4,0.31,0.16,50.0,0.16,50.0,27.4,139.8,70.5,0.39,0.39,0.0,0.47,0.0,28.5,0.16,0.23,0.0,0.0,1.8,0.63,0.0,0.0,0.7,0.0,0.08,0.0,4.45,2.27,1.09,67.4
Joe Rodon,WAL,DF,25,Rennes,Ligue 1,1997,€7.00m,loan transfer,Championship,Leeds United,13,13,1168,13.0,1,0.54,0.15,28.6,0.14,0.5,6.9,0.0,0.0,0.0,59.4,66.6,89.1,1240.0,335.2,11.5,13.8,83.2,41.8,44.2,94.6,5.38,7.23,74.5,0.0,0.08,2.54,0.0,0.0,3.0,66.6,65.9,0.62,0.62,0.0,0.23,0.08,0.0,0.0,0.0,0.0,0.0,59.4,0.08,0.23,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.38,0.62,0.08,0.0,0.23,0.69,33.3,0.46,1.0,0.85,0.15,0.69,1.38,3.31,0.08,74.2,6.54,31.9,40.7,1.85,0.92,74.2,0.0,0.0,0.0,0.0,0.0,57.7,283.4,134.5,0.23,0.23,0.0,0.23,0.15,54.2,0.0,0.15,0.08,0.0,0.77,1.0,0.0,0.08,0.38,0.0,0.0,0.0,4.92,2.92,1.92,60.3
Rodrigo,ESP,FWMF,31,Leeds United,Premier League,1991,€1.50m,loan transfer,Série B,Londrina Esporte Clube (PR),18,17,1296,14.4,10,3.61,1.32,36.5,0.17,0.47,16.4,0.14,0.07,0.07,19.0,27.1,70.3,280.6,50.8,10.1,12.8,78.4,5.76,8.33,69.2,1.6,2.78,57.5,0.07,0.9,1.32,0.76,0.14,2.08,27.1,24.4,2.5,0.0,0.28,0.49,0.9,0.28,0.07,0.0,0.0,0.0,19.0,0.21,0.49,2.08,1.46,0.0,0.21,0.42,0.0,0.0,0.14,0.07,0.0,0.0,0.07,0.0,0.0,0.69,0.28,0.07,0.35,0.28,0.28,0.69,40.0,0.42,0.69,0.14,0.56,0.21,0.9,1.11,0.07,38.1,1.04,3.4,18.1,16.8,5.42,38.1,1.11,0.42,37.5,0.69,62.5,21.5,107.7,44.1,2.15,0.9,1.18,2.36,0.76,26.9,7.43,0.21,0.0,0.0,1.11,0.28,0.49,0.9,0.28,0.0,0.0,0.0,2.57,1.32,2.92,31.1
Rodrigo,ESP,FWMF,31,Leeds United,Premier League,1991,€6.00m,€3.50m,Stars League,Al-Rayyan SC,18,17,1296,14.4,10,3.61,1.32,36.5,0.17,0.47,16.4,0.14,0.07,0.07,19.0,27.1,70.3,280.6,50.8,10.1,12.8,78.4,5.76,8.33,69.2,1.6,2.78,57.5,0.07,0.9,1.32,0.76,0.14,2.08,27.1,24.4,2.5,0.0,0.28,0.49,0.9,0.28,0.07,0.0,0.0,0.0,19.0,0.21,0.49,2.08,1.46,0.0,0.21,0.42,0.0,0.0,0.14,0.07,0.0,0.0,0.07,0.0,0.0,0.69,0.28,0.07,0.35,0.28,0.28,0.69,40.0,0.42,0.69,0.14,0.56,0.21,0.9,1.11,0.07,38.1,1.04,3.4,18.1,16.8,5.42,38.1,1.11,0.42,37.5,0.69,62.5,21.5,107.7,44.1,2.15,0.9,1.18,2.36,0.76,26.9,7.43,0.21,0.0,0.0,1.11,0.28,0.49,0.9,0.28,0.0,0.0,0.0,2.57,1.32,2.92,31.1
Rodrigo,ESP,FWMF,22,Betis,La Liga,2000,€1.50m,loan transfer,Série B,Londrina Esporte Clube (PR),16,12,902,10.0,2,0.8,0.3,37.5,0.25,0.67,14.6,0.0,0.0,0.0,38.6,45.3,85.2,545.8,145.0,21.5,23.3,92.3,11.5,13.5,85.2,2.4,3.6,66.7,0.1,0.7,2.7,1.4,0.2,5.0,45.3,43.8,1.0,0.8,0.1,0.1,2.2,0.2,0.0,0.0,0.0,0.0,38.6,0.5,0.9,2.8,2.2,0.1,0.1,0.2,0.2,0.0,0.4,0.3,0.0,0.0,0.0,0.1,0.0,0.8,0.7,0.3,0.4,0.1,0.4,0.6,66.7,0.2,0.7,0.0,0.7,0.6,1.4,0.1,0.0,53.6,0.3,5.3,25.1,23.4,2.7,53.6,2.6,0.8,30.8,1.5,57.7,36.3,187.2,77.5,2.0,1.6,1.0,2.1,1.1,44.5,6.5,0.0,0.0,0.0,0.4,2.3,0.1,2.2,0.7,0.1,0.0,0.0,4.5,0.0,0.8,0.0
Rodrigo,ESP,FWMF,22,Betis,La Liga,2000,€6.00m,€3.50m,Stars League,Al-Rayyan SC,16,12,902,10.0,2,0.8,0.3,37.5,0.25,0.67,14.6,0.0,0.0,0.0,38.6,45.3,85.2,545.8,145.0,21.5,23.3,92.3,11.5,13.5,85.2,2.4,3.6,66.7,0.1,0.7,2.7,1.4,0.2,5.0,45.3,43.8,1.0,0.8,0.1,0.1,2.2,0.2,0.0,0.0,0.0,0.0,38.6,0.5,0.9,2.8,2.2,0.1,0.1,0.2,0.2,0.0,0.4,0.3,0.0,0.0,0.0,0.1,0.0,0.8,0.7,0.3,0.4,0.1,0.4,0.6,66.7,0.2,0.7,0.0,0.7,0.6,1.4,0.1,0.0,53.6,0.3,5.3,25.1,23.4,2.7,53.6,2.6,0.8,30.8,1.5,57.7,36.3,187.2,77.5,2.0,1.6,1.0,2.1,1.1,44.5,6.5,0.0,0.0,0.0,0.4,2.3,0.1,2.2,0.7,0.1,0.0,0.0,4.5,0.0,0.8,0.0
Ricardo Rodríguez,SUI,DF,30,Torino,Serie A,1992,€100k,?,Liga Expansión MX Cl.,Tlaxcala FC,19,14,1373,15.3,0,0.39,0.13,33.3,0.0,0.0,25.2,0.07,0.0,0.0,48.6,58.8,82.6,880.6,305.5,20.8,22.8,91.4,22.3,25.0,89.0,4.51,8.89,50.7,0.0,0.78,4.12,0.65,0.33,4.58,58.8,54.9,3.79,1.9,0.0,0.78,2.35,0.98,0.59,0.39,0.2,0.0,48.6,0.13,0.72,1.96,1.7,0.2,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,1.24,1.18,0.59,0.39,1.05,1.37,76.2,0.33,1.18,0.65,0.52,1.37,3.53,2.29,0.0,67.8,4.58,26.3,32.9,9.02,0.39,67.8,0.46,0.2,42.9,0.26,57.1,38.3,195.0,107.9,1.31,1.7,0.2,0.33,0.26,44.4,0.98,0.0,0.0,0.0,1.05,0.46,0.0,2.35,1.24,0.0,0.0,0.0,5.82,1.18,1.37,46.2
Rogério,BRA,DF,25,Sassuolo,Serie A,1998,€125k,?,Liga Sabseg,Länk FC Vilaverdense,20,19,1648,18.3,0,0.33,0.05,16.7,0.0,0.0,22.4,0.0,0.0,0.0,50.5,63.4,79.7,919.1,345.1,23.0,24.7,92.9,20.2,24.5,82.4,6.39,10.9,58.8,0.11,0.49,3.55,1.48,0.66,5.36,63.4,51.7,11.5,1.58,0.0,0.82,3.11,9.95,0.0,0.0,0.0,0.0,50.5,0.16,1.48,1.75,1.53,0.16,0.0,0.0,0.05,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,1.2,0.77,0.77,0.16,0.27,0.55,1.04,52.6,0.49,1.04,0.27,0.77,0.98,2.19,2.19,0.0,71.1,2.79,25.5,32.2,14.2,0.49,71.1,0.71,0.22,30.8,0.27,38.5,39.1,236.4,135.4,2.62,1.86,0.22,0.71,0.22,44.4,2.68,0.27,0.0,0.0,0.71,1.15,0.0,3.11,0.77,0.0,0.0,0.0,4.86,0.55,1.09,33.3
Rogério,BRA,DF,25,Sassuolo,Serie A,1998,€5.50m,€5.50m,Bundesliga,VfL Wolfsburg,20,19,1648,18.3,0,0.33,0.05,16.7,0.0,0.0,22.4,0.0,0.0,0.0,50.5,63.4,79.7,919.1,345.1,23.0,24.7,92.9,20.2,24.5,82.4,6.39,10.9,58.8,0.11,0.49,3.55,1.48,0.66,5.36,63.4,51.7,11.5,1.58,0.0,0.82,3.11,9.95,0.0,0.0,0.0,0.0,50.5,0.16,1.48,1.75,1.53,0.16,0.0,0.0,0.05,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,1.2,0.77,0.77,0.16,0.27,0.55,1.04,52.6,0.49,1.04,0.27,0.77,0.98,2.19,2.19,0.0,71.1,2.79,25.5,32.2,14.2,0.49,71.1,0.71,0.22,30.8,0.27,38.5,39.1,236.4,135.4,2.62,1.86,0.22,0.71,0.22,44.4,2.68,0.27,0.0,0.0,0.71,1.15,0.0,3.11,0.77,0.0,0.0,0.0,4.86,0.55,1.09,33.3
Rogério,BRA,DF,25,Sassuolo,Serie A,1998,€800k,free transfer,Brazil,CE Operário Várzea-Grandense,20,19,1648,18.3,0,0.33,0.05,16.7,0.0,0.0,22.4,0.0,0.0,0.0,50.5,63.4,79.7,919.1,345.1,23.0,24.7,92.9,20.2,24.5,82.4,6.39,10.9,58.8,0.11,0.49,3.55,1.48,0.66,5.36,63.4,51.7,11.5,1.58,0.0,0.82,3.11,9.95,0.0,0.0,0.0,0.0,50.5,0.16,1.48,1.75,1.53,0.16,0.0,0.0,0.05,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,1.2,0.77,0.77,0.16,0.27,0.55,1.04,52.6,0.49,1.04,0.27,0.77,0.98,2.19,2.19,0.0,71.1,2.79,25.5,32.2,14.2,0.49,71.1,0.71,0.22,30.8,0.27,38.5,39.1,236.4,135.4,2.62,1.86,0.22,0.71,0.22,44.4,2.68,0.27,0.0,0.0,0.71,1.15,0.0,3.11,0.77,0.0,0.0,0.0,4.86,0.55,1.09,33.3
Oriol Romeu,ESP,MF,31,Girona,La Liga,1991,€5.00m,€3.40m,LaLiga,FC Barcelona,17,17,1530,17.0,1,0.94,0.18,18.8,0.06,0.33,17.8,0.0,0.0,0.0,43.9,50.5,86.8,761.0,203.1,19.7,21.4,92.0,17.9,19.7,90.7,4.53,6.41,70.6,0.0,0.65,3.71,0.53,0.12,4.53,50.5,48.7,1.59,1.47,0.12,0.41,0.65,0.12,0.0,0.0,0.0,0.0,43.9,0.24,0.47,1.41,1.24,0.0,0.0,0.06,0.06,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,2.47,1.47,1.29,0.88,0.29,0.76,1.47,52.0,0.71,1.47,0.41,1.06,1.12,3.59,1.06,0.0,60.1,2.24,16.5,34.8,9.0,1.29,60.1,0.47,0.47,100.0,0.0,0.0,34.9,136.4,62.8,0.41,1.0,0.06,0.88,0.71,41.8,0.71,0.29,0.0,0.0,2.06,0.65,0.0,0.65,1.47,0.0,0.06,0.0,5.41,1.06,1.12,48.6
Anthony Rouault,FRA,DF,21,Toulouse,Ligue 1,2001,€10.00m,loan transfer,Bundesliga,VfB Stuttgart,22,22,1972,21.9,2,0.55,0.27,50.0,0.17,0.33,8.8,0.0,0.0,0.0,47.5,54.9,86.5,922.1,344.7,16.8,18.5,90.9,24.1,25.9,93.0,5.66,8.86,63.9,0.05,0.23,3.06,0.14,0.0,3.97,54.9,50.8,4.06,1.87,0.05,0.59,0.0,0.41,0.0,0.0,0.0,0.0,47.5,0.09,0.46,0.23,0.14,0.0,0.0,0.09,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,1.69,1.14,1.42,0.27,0.0,0.82,1.51,54.5,0.68,1.55,0.78,0.78,1.6,3.29,3.74,0.14,65.5,10.1,34.7,29.1,1.92,0.91,65.5,0.23,0.09,40.0,0.14,60.0,43.9,224.2,122.6,0.46,0.27,0.05,0.64,0.14,39.3,0.18,0.09,0.0,0.0,0.59,0.37,0.05,0.0,1.14,0.0,0.0,0.0,5.84,2.74,1.92,58.8
